0.6487883185059519, -0.05474869569885232
0.6375504103979406, 0.12693238083633762
0.6093759718886143, 0.32554231917226817
0.5968863777535599, 0.33646666672347114
0.5699491401368588, 0.3866346516793808
0.5564592196602468, 0.4128970524455593
0.5095435734144954, 0.44827060276052577
0.45594772400195294, 0.45319299226238197
0.41609656301842923, 0.4577592178709067
0.374329956024836, 0.48828791675648864
0.31686146332236154, 0.5074449330573773
0.2399249499623812, 0.5235728521314874
0.1856056958956797, 0.5285139871014136
0.07349927616931246, 0.5302411263640522
0.036626940475470285, 0.5300187369474026
0.04654073688434983, 0.5815875196081854
0.05594499738841546, 0.5813438285232745
0.07583819934441983, 0.6008518963171119
0.06392204611896385, 0.660053492749338
0.08702753964879514, 0.7018575906790716
0.14815565895858696, 0.6802500304613855
0.18087928174182888, 0.669979218092444
0.21015629460036786, 0.6503748667580649
0.2603268357564691, 0.6349405300025475
0.2850291023391788, 0.6284111426470476
0.34662500628399207, 0.6209257364199734
0.39754025376251356, 0.6042942459081624
0.4283279809341547, 0.5811171787729726
0.4747971442131461, 0.5304430661791708
0.5562871021806942, 0.502418591414405
0.5495412898756578, 0.5555969281290232
0.5055823151845958, 0.6274074080385679
0.44900678841564146, 0.6771655488971273
0.43636808260275706, 0.6963387544658947
0.38389866540788, 0.7589469136864921
0.3151317678595317, 0.8031316860611254
0.29168459557078663, 0.8202292570744969
0.21242875657049956, 0.8446622705703819
0.19817368016993614, 0.8332530970495484
0.13698250792209038, 0.818348745800376
0.09655790602896855, 0.7746377225278773
0.1155802957864448, 0.7223191211442914
0.1137722101844128, 0.7023424166487021
0.1586224466755338, 0.7412273339598863
0.2109419001258502, 0.7269151690883822
0.22223860083826322, 0.7819816856776954
0.2651972491877673, 0.7255092589831265
0.3056031056128191, 0.6502572815492617
0.332048700726046, 0.7072869598855502
0.3645175555568809, 0.6711099106437619
0.3498372978578189, 0.6432217665558695
0.2851543561485561, 0.7414821019122932
0.23928078751415485, 0.7992079187673661
0.2711088881636854, 0.8784773908353405
0.39549188534249247, 0.8776099869037342
0.48879148819418927, 0.7962759571478599
0.5621995932233428, 0.6153395869350903
0.6037293256658688, 0.7179147882145537
0.6235586226170887, 0.7409580808730616
0.7028136095506454, 0.7565722037087055
0.7511752130379841, 0.7612082987891278
0.7479612173306963, 0.8190065413162896
0.6205346377906931, 0.8682449214692696
0.5995968020231471, 0.9465259961299127
0.5697250465867483, 0.919031506871492
0.5850026030638614, 0.8738770825575974
0.5561303219022901, 0.87109167641573
0.5609180848607339, 0.8462326295546161
0.49304585737936635, 0.8409242538238624
0.4535977239593495, 0.9031949946191984
0.644651534529578, 0.37409819387415133
0.6919480546038441, 0.43765470336574874
0.7232240160120379, 0.46746851826447633
0.7176906946644432, 0.5335718552134128
